0.35000000000000003,0.0778487
0.35100000000000003,0.0784678
0.352,0.0811527
0.353,0.0813973
0.354,0.0790639
0.355,0.0762589
0.356,0.0757112
0.357,0.0756973
0.358,0.0757279
0.359,0.0772377
0.36,0.0751102
0.361,0.0726745
0.362,0.0726753
0.363,0.0726078
0.364,0.0734036
0.365,0.0749384
0.366,0.0769923
0.367,0.0772827
0.368,0.0776075
0.369,0.0783223
0.37,0.0783739
0.371,0.0796946
0.372,0.0812681
0.373,0.0824716
0.374,0.0842564
0.375,0.085944
0.376,0.0876865
0.377,0.0899586
0.378,0.0915401
0.379,0.0924634
0.38,0.0930989
0.381,0.0955439
0.382,0.0983133
0.383,0.100733
0.384,0.102776
0.385,0.103777
0.386,0.105797
0.387,0.108503
0.388,0.110691
0.389,0.112068
0.39,0.113845
0.391,0.116337
0.392,0.118246
0.393,0.119958
0.394,0.121438
0.395,0.122943
0.396,0.125797
0.397,0.127713
0.398,0.128683
0.399,0.130236
0.4,0.133627
0.401,0.135894
0.402,0.137028
0.403,0.140164
0.404,0.142285
0.405,0.143785
0.406,0.145814
0.40700000000000003,0.147487
0.40800000000000003,0.149558
0.40900000000000003,0.152273
0.41000000000000003,0.154122
0.41100000000000003,0.156142
0.41200000000000003,0.158438
0.41300000000000003,0.160474
0.41400000000000003,0.161693
0.41500000000000004,0.164153
0.41600000000000004,0.167042
0.417,0.169735
0.418,0.172727
0.419,0.175142
0.42,0.177413
0.421,0.181065
0.422,0.184113
0.423,0.187081
0.424,0.190059
0.425,0.192599
0.426,0.195421
0.427,0.198922
0.428,0.201953
0.429,0.204055
0.43,0.206672
0.431,0.209225
0.432,0.211387
0.433,0.213672
0.434,0.2146
0.435,0.215864
0.436,0.217626
0.437,0.218627
0.438,0.2193
0.439,0.220819
0.44,0.221456
0.441,0.223022
0.442,0.224253
0.443,0.22538
0.444,0.226772
0.445,0.228796
0.446,0.230374
0.447,0.232366
0.448,0.234521
0.449,0.236687
0.45,0.23876
0.451,0.241548
0.452,0.244068
0.453,0.246816
0.454,0.249584
0.455,0.251802
0.456,0.25471
0.457,0.257383
0.458,0.259517
0.459,0.261859
0.46,0.263819
0.461,0.265546
0.462,0.267055
0.463,0.268937
0.464,0.269518
0.465,0.270544
0.466,0.270966
0.467,0.271159
0.468,0.270978
0.46900000000000003,0.271529
0.47000000000000003,0.271072
0.47100000000000003,0.271575
0.47200000000000003,0.272108
0.47300000000000003,0.273145
0.47400000000000003,0.274309
0.47500000000000003,0.276729
0.47600000000000003,0.279123
0.47700000000000004,0.282359
0.47800000000000004,0.286153
