0.20,7.43
0.21,21.91
0.22,45.93
0.23,50.93
0.24,52.21
0.25,53.71
0.26,107.41
0.27,255.00
0.28,219.60
0.29,449.71
0.30,539.57
0.31,657.24
0.32,734.90
0.33,987.71
0.34,944.00
0.35,1004.05
0.36,976.95
0.37,1144.00
0.38,1094.29
0.39,1082.00
0.40,1630.00
0.41,1754.00
0.42,1807.00
0.43,1656.00
0.44,1895.00
0.45,2063.00
0.46,2121.00
0.47,2064.00
0.48,2102.00
0.49,1940.00
0.50,1966.00
0.51,1938.00
0.52,1822.00
0.53,1896.00
0.54,1886.00
0.55,1892.00
0.56,1843.00
0.57,1826.00
0.58,1825.00
0.59,1766.00
0.60,1744.00
0.61,1713.00
0.62,1662.00
0.63,1635.00
0.64,1605.00
0.65,1569.00
0.66,1481.00
0.67,1506.00
0.68,1473.00
0.69,1444.00
0.70,1419.00
0.71,1400.00
0.72,1357.00
0.73,1327.00
0.74,1293.00
0.75,1276.00
0.76,1252.00
0.77,1208.00
0.78,1179.00
0.79,1152.00
0.80,1133.00
0.81,1112.00
0.82,1080.00
0.83,1058.00
0.84,1035.00
0.85,970.70
0.86,981.30
0.87,954.30
0.88,946.10
0.89,926.10
0.90,899.30
0.91,882.10
0.92,856.10
0.93,847.40
0.94,823.00
0.95,811.80
0.96,789.60
0.97,775.20
0.98,760.80
0.99,744.80
1.00,731.30
1.01,712.00
1.02,698.50
1.03,686.80
1.04,670.40
1.05,657.10
1.06,643.70
1.07,626.00
1.08,614.10
1.09,597.70
1.10,584.70
1.11,580.30
1.12,568.50
1.13,552.00
1.14,541.10
1.15,537.10
1.16,522.40
1.17,515.20
1.18,502.50
1.19,497.20
1.20,482.10
1.21,476.20
1.22,473.10
1.23,462.00
1.24,453.10
1.25,446.30
1.26,439.50
1.27,433.00
1.28,415.60
1.29,418.00
1.30,412.50
1.31,403.80
1.32,396.40
1.33,389.30
1.34,384.50
1.35,378.70
1.36,370.30
1.37,364.70
1.38,359.20
1.39,354.70
1.40,348.10
